route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
5242_119680,93,5242_2282,Broombridge,110.Sat.93-GRN-y11-1,1,5242_7778148_Txc104661,5242_12
5242_119680,92,5242_2283,Broombridge,110.gf.93-GRN-y11-16,1,5242_7778148_Txc104663,5242_12
5242_119680,91,5242_2286,Broombridge,167.MF-BH.93-GRN-y11,1,5242_7778148_Txc104899,5242_12
5242_119680,91,5242_2287,Parnell,170.MF-BH.93-GRN-y11,1,5242_7778148_Txc104912,5242_14
5242_119680,93,5242_2288,Parnell,113.Sat.93-GRN-y11-1,1,5242_7778148_Txc104673,5242_14
5242_119680,92,5242_2289,Parnell,113.gf.93-GRN-y11-16,1,5242_7778148_Txc104675,5242_14
5242_119680,91,5242_229,Sandyford,250.MF-BH.93-GRN-y11,0,5242_7778148_Txc105188,5242_4
5242_119680,94,5242_2290,Broombridge,66.SuBH.93-GRN-y11-1,1,5242_7778148_Txc105544,5242_13
5242_119680,91,5242_2297,Broombridge,169.MF-BH.93-GRN-y11,1,5242_7778148_Txc104905,5242_12
5242_119680,91,5242_2298,Parnell,172.MF-BH.93-GRN-y11,1,5242_7778148_Txc104918,5242_14
5242_119680,93,5242_2299,Parnell,115.Sat.93-GRN-y11-1,1,5242_7778148_Txc104681,5242_14
5242_119680,91,5242_23,Brides Glen,203.MF-BH.93-GRN-y11,0,5242_7778148_Txc105027,5242_1
5242_119680,93,5242_230,Sandyford,157.Sat.93-GRN-y11-1,0,5242_7778148_Txc104865,5242_4
5242_119680,92,5242_2300,Parnell,115.gf.93-GRN-y11-16,1,5242_7778148_Txc104683,5242_14
5242_119680,94,5242_2301,Broombridge,67.SuBH.93-GRN-y11-1,1,5242_7778148_Txc105548,5242_13
5242_119680,91,5242_2308,Broombridge,171.MF-BH.93-GRN-y11,1,5242_7778148_Txc104915,5242_12
5242_119680,91,5242_2309,Broombridge,174.MF-BH.93-GRN-y11,1,5242_7778148_Txc104924,5242_13
5242_119680,92,5242_231,Sandyford,157.gf.93-GRN-y11-16,0,5242_7778148_Txc104867,5242_4
5242_119680,93,5242_2310,Broombridge,114.Sat.93-GRN-y11-1,1,5242_7778148_Txc104677,5242_12
5242_119680,92,5242_2311,Broombridge,114.gf.93-GRN-y11-16,1,5242_7778148_Txc104679,5242_12
5242_119680,93,5242_2314,Parnell,117.Sat.93-GRN-y11-1,1,5242_7778148_Txc104689,5242_14
5242_119680,92,5242_2315,Parnell,117.gf.93-GRN-y11-16,1,5242_7778148_Txc104691,5242_14
5242_119680,94,5242_2316,Broombridge,68.SuBH.93-GRN-y11-1,1,5242_7778148_Txc105552,5242_13
5242_119680,91,5242_2323,Broombridge,173.MF-BH.93-GRN-y11,1,5242_7778148_Txc104921,5242_12
5242_119680,91,5242_2324,Broombridge,176.MF-BH.93-GRN-y11,1,5242_7778148_Txc104930,5242_13
5242_119680,93,5242_2325,Broombridge,116.Sat.93-GRN-y11-1,1,5242_7778148_Txc104685,5242_12
5242_119680,92,5242_2326,Broombridge,116.gf.93-GRN-y11-16,1,5242_7778148_Txc104687,5242_12
5242_119680,91,5242_2329,Broombridge,175.MF-BH.93-GRN-y11,1,5242_7778148_Txc104927,5242_12
5242_119680,91,5242_2330,Broombridge,178.MF-BH.93-GRN-y11,1,5242_7778148_Txc104936,5242_13
5242_119680,93,5242_2331,Parnell,119.Sat.93-GRN-y11-1,1,5242_7778148_Txc104697,5242_14
5242_119680,92,5242_2332,Parnell,119.gf.93-GRN-y11-16,1,5242_7778148_Txc104699,5242_14
5242_118188,94,5242_4193,Saggart,347.SuBH.93-RED-y11-,0,5242_7778148_Txc110214,5242_22
5242_119680,91,5242_42,Brides Glen,204.MF-BH.93-GRN-y11,0,5242_7778148_Txc105030,5242_5
5242_119680,91,5242_420,Sandyford,274.MF-BH.93-GRN-y11,0,5242_7778148_Txc105264,5242_4
5242_118188,91,5242_4200,Saggart,427.MF-BH.93-RED-y11,0,5242_7778148_Txc110401,5242_22
5242_118188,93,5242_4201,Tallaght,333.Sat.93-RED-y11-1,0,5242_7778148_Txc110153,5242_19
5242_118188,92,5242_4202,Tallaght,333.gf.93-RED-y11-16,0,5242_7778148_Txc110155,5242_19
5242_118188,94,5242_4203,Tallaght,356.SuBH.93-RED-y11-,0,5242_7778148_Txc110254,5242_19
5242_118188,91,5242_4210,Tallaght,436.MF-BH.93-RED-y11,0,5242_7778148_Txc110414,5242_19
5242_118188,94,5242_4211,Saggart,349.SuBH.93-RED-y11-,0,5242_7778148_Txc110222,5242_22
5242_118188,93,5242_4216,Saggart,326.Sat.93-RED-y11-1,0,5242_7778148_Txc110121,5242_22
5242_118188,92,5242_4217,Saggart,326.gf.93-RED-y11-16,0,5242_7778148_Txc110123,5242_22
5242_118188,91,5242_4220,Saggart,429.MF-BH.93-RED-y11,0,5242_7778148_Txc110403,5242_22
5242_118188,93,5242_4221,Tallaght,335.Sat.93-RED-y11-1,0,5242_7778148_Txc110161,5242_19
5242_118188,92,5242_4222,Tallaght,335.gf.93-RED-y11-16,0,5242_7778148_Txc110163,5242_19
5242_118188,94,5242_4225,Tallaght,358.SuBH.93-RED-y11-,0,5242_7778148_Txc110262,5242_19
5242_118188,91,5242_4226,Tallaght,438.MF-BH.93-RED-y11,0,5242_7778148_Txc110416,5242_36
5242_118188,94,5242_4231,Saggart,351.SuBH.93-RED-y11-,0,5242_7778148_Txc110234,5242_22
5242_118188,93,5242_4236,Saggart,328.Sat.93-RED-y11-1,0,5242_7778148_Txc110129,5242_22
5242_118188,92,5242_4237,Saggart,328.gf.93-RED-y11-16,0,5242_7778148_Txc110131,5242_22
5242_119680,94,5242_424,Brides Glen,106.SuBH.93-GRN-y11-,0,5242_7778148_Txc104642,5242_1
5242_118188,91,5242_4240,Saggart,431.MF-BH.93-RED-y11,0,5242_7778148_Txc110409,5242_22
5242_118188,93,5242_4241,Tallaght,337.Sat.93-RED-y11-1,0,5242_7778148_Txc110169,5242_19
5242_118188,92,5242_4242,Tallaght,337.gf.93-RED-y11-16,0,5242_7778148_Txc110171,5242_19
5242_118188,91,5242_4243,Tallaght,440.MF-BH.93-RED-y11,0,5242_7778148_Txc110422,5242_36
5242_118188,94,5242_4246,Tallaght,360.SuBH.93-RED-y11-,0,5242_7778148_Txc110274,5242_19
5242_118188,94,5242_4251,Saggart,353.SuBH.93-RED-y11-,0,5242_7778148_Txc110242,5242_22
5242_118188,93,5242_4256,Saggart,330.Sat.93-RED-y11-1,0,5242_7778148_Txc110141,5242_22
5242_118188,92,5242_4257,Saggart,330.gf.93-RED-y11-16,0,5242_7778148_Txc110143,5242_22
5242_118188,91,5242_4260,Saggart,433.MF-BH.93-RED-y11,0,5242_7778148_Txc110411,5242_22
5242_118188,91,5242_4261,Tallaght,442.MF-BH.93-RED-y11,0,5242_7778148_Txc110424,5242_19
5242_118188,93,5242_4262,Tallaght,339.Sat.93-RED-y11-1,0,5242_7778148_Txc110177,5242_19
5242_118188,92,5242_4263,Tallaght,339.gf.93-RED-y11-16,0,5242_7778148_Txc110179,5242_19
5242_118188,93,5242_4266,Saggart,332.Sat.93-RED-y11-1,0,5242_7778148_Txc110149,5242_22
5242_118188,92,5242_4267,Saggart,332.gf.93-RED-y11-16,0,5242_7778148_Txc110151,5242_22
5242_118188,94,5242_4268,Saggart,355.SuBH.93-RED-y11-,0,5242_7778148_Txc110250,5242_22
5242_118188,94,5242_4269,Tallaght,362.SuBH.93-RED-y11-,0,5242_7778148_Txc110282,5242_19
5242_118188,91,5242_4280,Saggart,435.MF-BH.93-RED-y11,0,5242_7778148_Txc110413,5242_22
5242_118188,91,5242_4281,Tallaght,444.MF-BH.93-RED-y11,0,5242_7778148_Txc110426,5242_19
5242_118188,93,5242_4282,Saggart,334.Sat.93-RED-y11-1,0,5242_7778148_Txc110157,5242_22
5242_118188,92,5242_4283,Saggart,334.gf.93-RED-y11-16,0,5242_7778148_Txc110159,5242_22
5242_118188,94,5242_4284,Saggart,357.SuBH.93-RED-y11-,0,5242_7778148_Txc110258,5242_22
5242_119680,93,5242_429,Brides Glen,176.Sat.93-GRN-y11-1,0,5242_7778148_Txc104931,5242_5
5242_118188,93,5242_4291,Tallaght,341.Sat.93-RED-y11-1,0,5242_7778148_Txc110189,5242_19
5242_118188,92,5242_4292,Tallaght,341.gf.93-RED-y11-16,0,5242_7778148_Txc110191,5242_19
5242_118188,94,5242_4295,Tallaght,364.SuBH.93-RED-y11-,0,5242_7778148_Txc110290,5242_19
5242_119680,91,5242_43,Brides Glen,77.SuBH.93-GRN-y11-1,0,5242_7778148_Txc105592,5242_2
5242_119680,92,5242_430,Brides Glen,176.gf.93-GRN-y11-16,0,5242_7778148_Txc104932,5242_5
5242_118188,91,5242_4300,Saggart,437.MF-BH.93-RED-y11,0,5242_7778148_Txc110415,5242_22
5242_118188,93,5242_4301,Saggart,336.Sat.93-RED-y11-1,0,5242_7778148_Txc110165,5242_22
5242_118188,92,5242_4302,Saggart,336.gf.93-RED-y11-16,0,5242_7778148_Txc110167,5242_22
5242_118188,91,5242_4303,Tallaght,446.MF-BH.93-RED-y11,0,5242_7778148_Txc110428,5242_19
5242_118188,94,5242_4306,Saggart,359.SuBH.93-RED-y11-,0,5242_7778148_Txc110266,5242_22
5242_118188,91,5242_4307,Saggart,439.MF-BH.93-RED-y11,0,5242_7778148_Txc110417,5242_22
5242_119680,91,5242_431,Brides Glen,273.MF-BH.93-GRN-y11,0,5242_7778148_Txc105263,5242_5
5242_118188,93,5242_4312,Tallaght,343.Sat.93-RED-y11-1,0,5242_7778148_Txc110197,5242_19
5242_118188,92,5242_4313,Tallaght,343.gf.93-RED-y11-16,0,5242_7778148_Txc110199,5242_19
5242_118188,94,5242_4314,Tallaght,366.SuBH.93-RED-y11-,0,5242_7778148_Txc110298,5242_19
5242_118188,93,5242_4321,Saggart,338.Sat.93-RED-y11-1,0,5242_7778148_Txc110173,5242_22
5242_118188,92,5242_4322,Saggart,338.gf.93-RED-y11-16,0,5242_7778148_Txc110175,5242_22
5242_118188,91,5242_4323,Tallaght,448.MF-BH.93-RED-y11,0,5242_7778148_Txc110430,5242_19
5242_118188,91,5242_4326,Saggart,441.MF-BH.93-RED-y11,0,5242_7778148_Txc110423,5242_22
5242_119680,94,5242_2333,Broombridge,69.SuBH.93-GRN-y11-1,1,5242_7778148_Txc105556,5242_13
5242_119680,93,5242_2340,Broombridge,118.Sat.93-GRN-y11-1,1,5242_7778148_Txc104693,5242_12
5242_119680,92,5242_2341,Broombridge,118.gf.93-GRN-y11-16,1,5242_7778148_Txc104695,5242_12
5242_119680,91,5242_2344,Broombridge,177.MF-BH.93-GRN-y11,1,5242_7778148_Txc104933,5242_12
5242_119680,93,5242_2345,Parnell,121.Sat.93-GRN-y11-1,1,5242_7778148_Txc104709,5242_14
5242_119680,92,5242_2346,Parnell,121.gf.93-GRN-y11-16,1,5242_7778148_Txc104711,5242_14
5242_119680,91,5242_2347,Broombridge,179.MF-BH.93-GRN-y11,1,5242_7778148_Txc104939,5242_13
5242_119680,94,5242_2348,Broombridge,70.SuBH.93-GRN-y11-1,1,5242_7778148_Txc105564,5242_13
5242_119680,91,5242_235,Brides Glen,249.MF-BH.93-GRN-y11,0,5242_7778148_Txc105181,5242_5
5242_119680,91,5242_2355,Sandyford,180.MF-BH.93-GRN-y11,1,5242_7778148_Txc104946,5242_16
5242_119680,93,5242_2356,Broombridge,120.Sat.93-GRN-y11-1,1,5242_7778148_Txc104705,5242_12
5242_119680,92,5242_2357,Broombridge,120.gf.93-GRN-y11-16,1,5242_7778148_Txc104707,5242_12
5242_119680,94,5242_236,Brides Glen,93.SuBH.93-GRN-y11-1,0,5242_7778148_Txc105664,5242_1
5242_119680,93,5242_2360,Broombridge,123.Sat.93-GRN-y11-1,1,5242_7778148_Txc104717,5242_13
5242_119680,92,5242_2361,Broombridge,123.gf.93-GRN-y11-16,1,5242_7778148_Txc104719,5242_13
5242_119680,91,5242_2362,Broombridge,181.MF-BH.93-GRN-y11,1,5242_7778148_Txc104949,5242_13
5242_119680,94,5242_2363,Broombridge,71.SuBH.93-GRN-y11-1,1,5242_7778148_Txc105568,5242_13
5242_119680,93,5242_2370,Broombridge,122.Sat.93-GRN-y11-1,1,5242_7778148_Txc104713,5242_12
5242_119680,92,5242_2371,Broombridge,122.gf.93-GRN-y11-16,1,5242_7778148_Txc104715,5242_12
5242_119680,93,5242_2374,Broombridge,125.Sat.93-GRN-y11-1,1,5242_7778148_Txc104725,5242_13
5242_119680,92,5242_2375,Broombridge,125.gf.93-GRN-y11-16,1,5242_7778148_Txc104727,5242_13
5242_119680,91,5242_2376,Broombridge,182.MF-BH.93-GRN-y11,1,5242_7778148_Txc104952,5242_13
5242_119680,94,5242_2377,Broombridge,72.SuBH.93-GRN-y11-1,1,5242_7778148_Txc105572,5242_13
5242_119680,93,5242_2384,Broombridge,124.Sat.93-GRN-y11-1,1,5242_7778148_Txc104721,5242_12
5242_119680,92,5242_2385,Broombridge,124.gf.93-GRN-y11-16,1,5242_7778148_Txc104723,5242_12
5242_119680,93,5242_2388,Broombridge,127.Sat.93-GRN-y11-1,1,5242_7778148_Txc104733,5242_13
5242_119680,92,5242_2389,Broombridge,127.gf.93-GRN-y11-16,1,5242_7778148_Txc104735,5242_13
5242_119680,91,5242_2390,Broombridge,183.MF-BH.93-GRN-y11,1,5242_7778148_Txc104955,5242_13
5242_119680,94,5242_2391,Broombridge,73.SuBH.93-GRN-y11-1,1,5242_7778148_Txc105576,5242_13
5242_119680,93,5242_2398,Broombridge,126.Sat.93-GRN-y11-1,1,5242_7778148_Txc104729,5242_12
5242_119680,92,5242_2399,Broombridge,126.gf.93-GRN-y11-16,1,5242_7778148_Txc104731,5242_12
5242_119680,93,5242_24,Brides Glen,137.Sat.93-GRN-y11-1,0,5242_7778148_Txc104777,5242_3
5242_119680,93,5242_2402,Broombridge,128.Sat.93-GRN-y11-1,1,5242_7778148_Txc104737,5242_13
5242_119680,92,5242_2403,Broombridge,128.gf.93-GRN-y11-16,1,5242_7778148_Txc104739,5242_13
5242_119680,91,5242_2404,Broombridge,184.MF-BH.93-GRN-y11,1,5242_7778148_Txc104958,5242_13
5242_119680,94,5242_2405,Broombridge,74.SuBH.93-GRN-y11-1,1,5242_7778148_Txc105580,5242_13
5242_119680,93,5242_241,Brides Glen,156.Sat.93-GRN-y11-1,0,5242_7778148_Txc104861,5242_5
5242_119680,93,5242_2412,Broombridge,129.Sat.93-GRN-y11-1,1,5242_7778148_Txc104741,5242_13
5242_119680,92,5242_2413,Broombridge,129.gf.93-GRN-y11-16,1,5242_7778148_Txc104743,5242_13
5242_119680,91,5242_2414,Broombridge,185.MF-BH.93-GRN-y11,1,5242_7778148_Txc104961,5242_13
5242_119680,94,5242_2415,Broombridge,75.SuBH.93-GRN-y11-1,1,5242_7778148_Txc105584,5242_13
5242_119680,92,5242_242,Brides Glen,156.gf.93-GRN-y11-16,0,5242_7778148_Txc104863,5242_5
5242_119680,93,5242_2422,Broombridge,130.Sat.93-GRN-y11-1,1,5242_7778148_Txc104749,5242_13
5242_119680,92,5242_2423,Broombridge,130.gf.93-GRN-y11-16,1,5242_7778148_Txc104751,5242_13
5242_119680,91,5242_2424,Broombridge,186.MF-BH.93-GRN-y11,1,5242_7778148_Txc104964,5242_13
5242_119680,94,5242_2425,Broombridge,76.SuBH.93-GRN-y11-1,1,5242_7778148_Txc105588,5242_13
5242_119680,93,5242_2432,Broombridge,131.Sat.93-GRN-y11-1,1,5242_7778148_Txc104753,5242_13
5242_119680,92,5242_2433,Broombridge,131.gf.93-GRN-y11-16,1,5242_7778148_Txc104755,5242_13
5242_119680,91,5242_2434,Broombridge,187.MF-BH.93-GRN-y11,1,5242_7778148_Txc104967,5242_13
5242_119680,93,5242_2437,Broombridge,132.Sat.93-GRN-y11-1,1,5242_7778148_Txc104757,5242_13
5242_119680,92,5242_2438,Broombridge,132.gf.93-GRN-y11-16,1,5242_7778148_Txc104759,5242_13
5242_119680,91,5242_2439,Broombridge,188.MF-BH.93-GRN-y11,1,5242_7778148_Txc104970,5242_13
5242_119680,93,5242_2442,Broombridge,133.Sat.93-GRN-y11-1,1,5242_7778148_Txc104761,5242_13
5242_119680,92,5242_2443,Broombridge,133.gf.93-GRN-y11-16,1,5242_7778148_Txc104763,5242_13
5242_119680,91,5242_2444,Broombridge,189.MF-BH.93-GRN-y11,1,5242_7778148_Txc104973,5242_13
5242_119680,93,5242_2447,Broombridge,134.Sat.93-GRN-y11-1,1,5242_7778148_Txc104765,5242_13
5242_119680,92,5242_2448,Broombridge,134.gf.93-GRN-y11-16,1,5242_7778148_Txc104767,5242_13
5242_119680,91,5242_2449,Broombridge,190.MF-BH.93-GRN-y11,1,5242_7778148_Txc104980,5242_13
5242_118188,91,5242_2458,Tallaght,235.MF-BH.93-RED-y11,0,5242_7778148_Txc109716,5242_19
5242_118188,91,5242_2459,Tallaght,230.MF-BH.93-RED-y11,0,5242_7778148_Txc109696,5242_20
5242_119680,91,5242_246,Sandyford,252.MF-BH.93-GRN-y11,0,5242_7778148_Txc105194,5242_4
5242_118188,91,5242_2460,Saggart,231.MF-BH.93-RED-y11,0,5242_7778148_Txc109700,5242_21
5242_118188,91,5242_2461,Tallaght,239.MF-BH.93-RED-y11,0,5242_7778148_Txc109732,5242_19
5242_118188,91,5242_2462,Tallaght,232.MF-BH.93-RED-y11,0,5242_7778148_Txc109704,5242_20
5242_118188,91,5242_2463,Saggart,233.MF-BH.93-RED-y11,0,5242_7778148_Txc109708,5242_22
5242_118188,91,5242_2464,Saggart,234.MF-BH.93-RED-y11,0,5242_7778148_Txc109712,5242_21
5242_118188,91,5242_2465,Tallaght,244.MF-BH.93-RED-y11,0,5242_7778148_Txc109756,5242_19
5242_118188,91,5242_2466,Saggart,236.MF-BH.93-RED-y11,0,5242_7778148_Txc109720,5242_22
5242_118188,91,5242_2467,Tallaght,237.MF-BH.93-RED-y11,0,5242_7778148_Txc109724,5242_20
5242_118188,91,5242_2468,Saggart,238.MF-BH.93-RED-y11,0,5242_7778148_Txc109728,5242_21
5242_118188,93,5242_2469,Tallaght,186.Sat.93-RED-y11-1,0,5242_7778148_Txc109497,5242_19
5242_119680,93,5242_247,Sandyford,159.Sat.93-GRN-y11-1,0,5242_7778148_Txc104872,5242_4
5242_118188,92,5242_2470,Tallaght,186.gf.93-RED-y11-16,0,5242_7778148_Txc109499,5242_19
5242_118188,91,5242_2471,Tallaght,248.MF-BH.93-RED-y11,0,5242_7778148_Txc109772,5242_36
5242_118188,93,5242_2475,Tallaght,182.Sat.93-RED-y11-1,0,5242_7778148_Txc109483,5242_20
5242_118188,92,5242_2476,Tallaght,182.gf.93-RED-y11-16,0,5242_7778148_Txc109485,5242_20
5242_119680,92,5242_248,Sandyford,159.gf.93-GRN-y11-16,0,5242_7778148_Txc104873,5242_4
5242_118188,91,5242_2480,Saggart,240.MF-BH.93-RED-y11,0,5242_7778148_Txc109740,5242_22
5242_118188,91,5242_2481,Tallaght,241.MF-BH.93-RED-y11,0,5242_7778148_Txc109744,5242_20
5242_118188,93,5242_2482,Saggart,183.Sat.93-RED-y11-1,0,5242_7778148_Txc109487,5242_21
5242_118188,92,5242_2483,Saggart,183.gf.93-RED-y11-16,0,5242_7778148_Txc109488,5242_21
5242_118188,91,5242_2487,Saggart,242.MF-BH.93-RED-y11,0,5242_7778148_Txc109748,5242_22
5242_118188,91,5242_2488,Tallaght,251.MF-BH.93-RED-y11,0,5242_7778148_Txc109788,5242_19
5242_118188,91,5242_2489,Tallaght,243.MF-BH.93-RED-y11,0,5242_7778148_Txc109752,5242_20
5242_119680,91,5242_249,Brides Glen,251.MF-BH.93-GRN-y11,0,5242_7778148_Txc105191,5242_5
5242_118188,93,5242_2490,Tallaght,188.Sat.93-RED-y11-1,0,5242_7778148_Txc109505,5242_19
5242_118188,92,5242_2491,Tallaght,188.gf.93-RED-y11-16,0,5242_7778148_Txc109507,5242_19
5242_118188,91,5242_2495,Saggart,245.MF-BH.93-RED-y11,0,5242_7778148_Txc109760,5242_22
5242_118188,93,5242_2496,Tallaght,184.Sat.93-RED-y11-1,0,5242_7778148_Txc109490,5242_20
5242_118188,92,5242_2497,Tallaght,184.gf.93-RED-y11-16,0,5242_7778148_Txc109491,5242_20
5242_119680,92,5242_25,Brides Glen,137.gf.93-GRN-y11-16,0,5242_7778148_Txc104779,5242_3
5242_118188,94,5242_2501,Tallaght,189.SuBH.93-RED-y11-,0,5242_7778148_Txc109510,5242_19
5242_118188,91,5242_2502,Tallaght,254.MF-BH.93-RED-y11,0,5242_7778148_Txc109800,5242_36
5242_118188,93,5242_2506,Saggart,185.Sat.93-RED-y11-1,0,5242_7778148_Txc109493,5242_22
5242_118188,92,5242_2507,Saggart,185.gf.93-RED-y11-16,0,5242_7778148_Txc109495,5242_22
5242_118188,91,5242_2511,Saggart,246.MF-BH.93-RED-y11,0,5242_7778148_Txc109764,5242_22
5242_118188,94,5242_2512,Tallaght,185.SuBH.93-RED-y11-,0,5242_7778148_Txc109494,5242_20
5242_118188,91,5242_2516,Tallaght,247.MF-BH.93-RED-y11,0,5242_7778148_Txc109768,5242_20
5242_118188,91,5242_2517,Tallaght,257.MF-BH.93-RED-y11,0,5242_7778148_Txc109812,5242_19
5242_118188,93,5242_2518,Tallaght,192.Sat.93-RED-y11-1,0,5242_7778148_Txc109525,5242_19
5242_118188,92,5242_2519,Tallaght,192.gf.93-RED-y11-16,0,5242_7778148_Txc109527,5242_19
5242_118188,91,5242_2520,Saggart,255.MF-BH.93-RED-y11,0,5242_7778148_Txc109804,5242_24
5242_118188,94,5242_2524,Saggart,186.SuBH.93-RED-y11-,0,5242_7778148_Txc109498,5242_21
5242_118188,91,5242_2528,Saggart,249.MF-BH.93-RED-y11,0,5242_7778148_Txc109776,5242_21
5242_118188,93,5242_2529,Saggart,187.Sat.93-RED-y11-1,0,5242_7778148_Txc109501,5242_22
5242_119680,94,5242_253,Brides Glen,95.SuBH.93-GRN-y11-1,0,5242_7778148_Txc105672,5242_1
5242_118188,92,5242_2530,Saggart,187.gf.93-RED-y11-16,0,5242_7778148_Txc109503,5242_22
5242_118188,91,5242_2534,Tallaght,260.MF-BH.93-RED-y11,0,5242_7778148_Txc109828,5242_19
5242_118188,94,5242_2535,Tallaght,191.SuBH.93-RED-y11-,0,5242_7778148_Txc109522,5242_19
5242_118188,91,5242_2536,Saggart,258.MF-BH.93-RED-y11,0,5242_7778148_Txc109816,5242_24
5242_118188,91,5242_2540,Saggart,261.MF-BH.93-RED-y11,0,5242_7778148_Txc109832,5242_25
5242_118188,91,5242_2541,Saggart,250.MF-BH.93-RED-y11,0,5242_7778148_Txc109784,5242_21
5242_118188,94,5242_2542,Saggart,187.SuBH.93-RED-y11-,0,5242_7778148_Txc109502,5242_22
5242_118188,94,5242_2546,Tallaght,188.SuBH.93-RED-y11-,0,5242_7778148_Txc109506,5242_20
5242_118188,93,5242_2550,Tallaght,194.Sat.93-RED-y11-1,0,5242_7778148_Txc109533,5242_19
5242_118188,92,5242_2551,Tallaght,194.gf.93-RED-y11-16,0,5242_7778148_Txc109535,5242_19
5242_118188,91,5242_2555,Saggart,252.MF-BH.93-RED-y11,0,5242_7778148_Txc109792,5242_21
5242_118188,91,5242_2556,Saggart,263.MF-BH.93-RED-y11,0,5242_7778148_Txc109840,5242_25
5242_118188,91,5242_2557,Tallaght,262.MF-BH.93-RED-y11,0,5242_7778148_Txc109836,5242_26
5242_118188,93,5242_2558,Saggart,189.Sat.93-RED-y11-1,0,5242_7778148_Txc109509,5242_22
5242_118188,92,5242_2559,Saggart,189.gf.93-RED-y11-16,0,5242_7778148_Txc109511,5242_22
5242_118188,94,5242_4327,Saggart,361.SuBH.93-RED-y11-,0,5242_7778148_Txc110278,5242_22
5242_118188,93,5242_4332,Tallaght,345.Sat.93-RED-y11-1,0,5242_7778148_Txc110205,5242_19
5242_118188,92,5242_4333,Tallaght,345.gf.93-RED-y11-16,0,5242_7778148_Txc110207,5242_19
5242_118188,94,5242_4334,Tallaght,368.SuBH.93-RED-y11-,0,5242_7778148_Txc110303,5242_19
5242_118188,91,5242_4341,Saggart,443.MF-BH.93-RED-y11,0,5242_7778148_Txc110425,5242_22
5242_118188,91,5242_4342,Tallaght,450.MF-BH.93-RED-y11,0,5242_7778148_Txc110436,5242_19
5242_118188,93,5242_4343,Saggart,340.Sat.93-RED-y11-1,0,5242_7778148_Txc110185,5242_22
5242_118188,92,5242_4344,Saggart,340.gf.93-RED-y11-16,0,5242_7778148_Txc110187,5242_22
5242_118188,94,5242_4347,Saggart,363.SuBH.93-RED-y11-,0,5242_7778148_Txc110286,5242_22
5242_119680,91,5242_435,Sandyford,276.MF-BH.93-GRN-y11,0,5242_7778148_Txc105266,5242_4
5242_118188,94,5242_4352,Tallaght,370.SuBH.93-RED-y11-,0,5242_7778148_Txc110311,5242_19
5242_118188,93,5242_4357,Tallaght,347.Sat.93-RED-y11-1,0,5242_7778148_Txc110213,5242_19
5242_118188,92,5242_4358,Tallaght,347.gf.93-RED-y11-16,0,5242_7778148_Txc110215,5242_19
5242_119680,93,5242_436,Brides Glen,179.Sat.93-GRN-y11-1,0,5242_7778148_Txc104940,5242_1
5242_118188,91,5242_4361,Saggart,445.MF-BH.93-RED-y11,0,5242_7778148_Txc110427,5242_22
5242_118188,91,5242_4362,Tallaght,452.MF-BH.93-RED-y11,0,5242_7778148_Txc110438,5242_19
5242_118188,93,5242_4363,Saggart,342.Sat.93-RED-y11-1,0,5242_7778148_Txc110193,5242_22
5242_118188,92,5242_4364,Saggart,342.gf.93-RED-y11-16,0,5242_7778148_Txc110195,5242_22
5242_118188,94,5242_4367,Saggart,365.SuBH.93-RED-y11-,0,5242_7778148_Txc110294,5242_22
5242_119680,92,5242_437,Brides Glen,179.gf.93-GRN-y11-16,0,5242_7778148_Txc104941,5242_1
5242_118188,94,5242_4372,Tallaght,372.SuBH.93-RED-y11-,0,5242_7778148_Txc110315,5242_19
5242_118188,93,5242_4377,Tallaght,349.Sat.93-RED-y11-1,0,5242_7778148_Txc110221,5242_19
5242_118188,92,5242_4378,Tallaght,349.gf.93-RED-y11-16,0,5242_7778148_Txc110223,5242_19
5242_118188,91,5242_4381,Saggart,447.MF-BH.93-RED-y11,0,5242_7778148_Txc110429,5242_22
5242_118188,93,5242_4382,Saggart,344.Sat.93-RED-y11-1,0,5242_7778148_Txc110201,5242_22
5242_118188,92,5242_4383,Saggart,344.gf.93-RED-y11-16,0,5242_7778148_Txc110203,5242_22
5242_118188,94,5242_4384,Saggart,367.SuBH.93-RED-y11-,0,5242_7778148_Txc110301,5242_22
5242_118188,94,5242_4391,Tallaght,374.SuBH.93-RED-y11-,0,5242_7778148_Txc110319,5242_19
5242_118188,91,5242_4392,Tallaght,454.MF-BH.93-RED-y11,0,5242_7778148_Txc110440,5242_36
5242_118188,93,5242_4397,Tallaght,351.Sat.93-RED-y11-1,0,5242_7778148_Txc110233,5242_19
5242_118188,92,5242_4398,Tallaght,351.gf.93-RED-y11-16,0,5242_7778148_Txc110235,5242_19
5242_118188,91,5242_4401,Saggart,449.MF-BH.93-RED-y11,0,5242_7778148_Txc110431,5242_22
5242_118188,93,5242_4402,Saggart,346.Sat.93-RED-y11-1,0,5242_7778148_Txc110209,5242_22
5242_118188,92,5242_4403,Saggart,346.gf.93-RED-y11-16,0,5242_7778148_Txc110211,5242_22
5242_118188,94,5242_4404,Saggart,369.SuBH.93-RED-y11-,0,5242_7778148_Txc110305,5242_22
5242_119680,94,5242_441,Brides Glen,107.SuBH.93-GRN-y11-,0,5242_7778148_Txc104646,5242_1
